Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Europe,º Europe,1976,BiocapTotGHA,33353923.68881059,0,247169284.7987598,116659209.18320614,371733785.06939715,56409291.250533685,825325493.9907073,,undefined
Europe,º Europe,1976,EFConsTotGHA,33353923.68881059,1541210476.0754654,350677586.8132745,119671931.21629447,211315893.14993483,146041199.05848157,2402271010.002262,,undefined
Europe,º Europe,1977,BiocapTotGHA,36418613.61135686,0,261049705.33347207,116840615.39365052,372221919.15638477,56282876.30100015,842813729.7958646,,undefined
Europe,º Europe,1977,EFConsTotGHA,36418613.61135686,1517931292.5823812,359852740.39284945,106030234.99984309,208381341.5067347,139446532.95724794,2368060756.050413,,undefined
Europe,º Europe,1978,BiocapTotGHA,38074298.6986194,0,276202555.8586061,116955731.14018834,371505431.6285438,56134516.82454397,858872534.1505015,,undefined
Europe,º Europe,1978,EFConsTotGHA,38074298.6986194,1539841865.9096482,382519240.75911474,99734919.57005681,207282601.5210266,143660030.77245337,2411112957.23092,,undefined
Europe,º Europe,1979,BiocapTotGHA,38370757.54611445,0,273487712.6492382,117181639.27755158,371465402.7258599,56284208.56162167,856789720.7603853,,undefined
Europe,º Europe,1979,EFConsTotGHA,38370757.54611445,1625682767.5696995,374444120.0685942,97114543.61073028,219716086.6885425,143164893.8504321,2498493169.3341126,,undefined
Europe,º Europe,1980,BiocapTotGHA,40313701.87867608,0,288113847.93901086,117503266.98606463,369400277.129578,56128964.752445035,871460058.6857738,,undefined
Europe,º Europe,1980,EFConsTotGHA,40313701.87867608,1550999492.8252704,390482605.74400383,98434182.78551199,221977782.39652422,137436331.57969067,2439644097.2096763,,undefined
Europe,º Europe,1981,BiocapTotGHA,40204261.815851755,0,281315880.2022451,117632303.06233005,369717385.3465841,55904003.95556264,864773834.3825741,,undefined
Europe,º Europe,1981,EFConsTotGHA,40204261.815851755,1416829961.2912986,367193338.952915,101638785.04191563,215229290.0804863,133055012.19309187,2274150649.3755617,,undefined
Europe,º Europe,1982,BiocapTotGHA,43370218.27452355,0,300555423.01874954,117111631.99635316,370018381.90516573,55504662.21816281,886560317.4129546,,undefined
Europe,º Europe,1982,EFConsTotGHA,43370218.27452355,1368103487.4768414,397508056.97228086,101330016.09826183,214742808.61158392,130398848.4645529,2255453435.898043,,undefined
Europe,º Europe,1983,BiocapTotGHA,41723466.69105345,0,291456943.7705071,116817806.32977808,370273713.46570194,54813839.62430452,875085769.8813452,,undefined
Europe,º Europe,1983,EFConsTotGHA,41723466.69105345,1329404427.3987825,382020707.4453989,97000163.94475685,216096149.51873136,129349991.36999731,2195594906.3687196,,undefined
Europe,º Europe,1984,BiocapTotGHA,49035346.8850333,0,344350135.19211084,116157171.81974864,369567041.6554173,54179877.233706795,933289572.7860168,,undefined
