Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Europe,º Europe,1961,BiocapPerCap,0.06675123281253288,0,0.5713822706452066,0.317253952567695,0.9124933743366382,0.1620297180520076,2.0299105484140805,,undefined
Europe,º Europe,1961,EFConsPerCap,0.06675123281253288,2.121321616087199,0.7835390797955331,0.24905613626635567,0.47378244643193457,0.3772434221719063,4.071693933565463,,undefined
Europe,º Europe,1962,BiocapPerCap,0.07051962725224079,0,0.5846412017856029,0.31384837795806814,0.9078286850811761,0.16013649402603525,2.036974386103122,,undefined
Europe,º Europe,1962,EFConsPerCap,0.07051962725224079,2.256677519134489,0.8116583836435263,0.2490122857681806,0.47724728356162305,0.38274542498318864,4.247860524343246,,undefined
Europe,º Europe,1963,BiocapPerCap,0.0720473717512181,0,0.593985179371595,0.3104947754319379,0.902656690274695,0.15805091164901192,2.0372349284784588,,undefined
Europe,º Europe,1963,EFConsPerCap,0.0720473717512181,2.3938710796438865,0.8090515093172206,0.25623728291175496,0.46054573618830313,0.3863781128738115,4.378131092686195,,undefined
Europe,º Europe,1964,BiocapPerCap,0.0724618048372029,0,0.580564341493856,0.30740237216350424,0.8984900275853369,0.15626815497326302,2.0151867010531643,,undefined
Europe,º Europe,1964,EFConsPerCap,0.0724618048372029,2.501860774405721,0.7916341797984721,0.2525036298625794,0.483054688102804,0.38452788276186584,4.48604295976865,,undefined
Europe,º Europe,1965,BiocapPerCap,0.07475833154626906,0,0.6051140935915129,0.30446180774865617,0.8975941351168925,0.15477968478033968,2.036708052783671,,undefined
Europe,º Europe,1965,EFConsPerCap,0.07475833154626906,2.5759362107981385,0.8183748150915385,0.28112778552733636,0.48290813614612127,0.37639430408598357,4.609499583195385,,undefined
Europe,º Europe,1966,BiocapPerCap,0.0717537015066694,0,0.5769889560962276,0.30137767782543307,0.8985865089076523,0.15350700271415238,2.002213847050134,,undefined
