Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Oceania,º Oceania,1961,BiocapPerCap,0.026737263471155175,0,1.3060495628539235,7.134183591689271,4.750822581791091,15.541348461536343,28.759141461341734,,undefined
Oceania,º Oceania,1961,EFConsPerCap,0.026737263471155175,2.9172979872954126,0.532466085789489,0.05690171535571632,0.9972669744048707,2.687855340909426,7.218525367226071,,undefined
Oceania,º Oceania,1962,BiocapPerCap,0.02830868325664772,0,1.4557520693212789,6.986288933568731,4.661708882261039,15.251115292491043,28.38317386089871,,undefined
Oceania,º Oceania,1962,EFConsPerCap,0.02830868325664772,2.98571033530513,0.5950160630058512,0.05890505493379931,0.8864035964298806,2.570636491520003,7.124980224451312,,undefined
Oceania,º Oceania,1963,BiocapPerCap,0.031245373036441152,0,1.5641087115187766,6.841992971245291,4.567519607971877,15.030301393037888,28.035168056810242,,undefined
Oceania,º Oceania,1963,EFConsPerCap,0.031245373036441152,3.1359806397477774,0.894075315521701,0.05953742483624163,0.9111640118313932,2.584749998341319,7.616752763314875,,undefined
Oceania,º Oceania,1964,BiocapPerCap,0.031085661781558336,0,1.6127956448017273,6.695855857712956,4.472740055144705,14.760638581476444,27.573115800917407,,undefined
Oceania,º Oceania,1964,EFConsPerCap,0.031085661781558336,3.3028969455740587,0.6572441626720846,0.056633907353909135,0.9454586533209356,2.5123397190805474,7.505659049783091,,undefined
Oceania,º Oceania,1965,BiocapPerCap,0.023094861932262848,0,1.2188892459351783,6.540163451066782,4.373165928173092,14.520325850547522,26.675639337654836,,undefined
Oceania,º Oceania,1965,EFConsPerCap,0.023094861932262848,3.466301056322252,0.4009562134987429,0.06200278078352102,0.9355398680166198,2.552723288596746,7.440618069150141,,undefined
Oceania,º Oceania,1966,BiocapPerCap,0.03323585077628641,0,1.9095602537803278,6.367425632505651,4.276424485898575,14.116072496830407,26.70271871979126,,undefined
